31,31,31,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,06
31,31,31,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,14
31,31,31,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,22
31,31,31,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,06
31,31,31,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,14
31,31,31,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,22
31,31,31,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,06,07,31,31,31,31,31,31,31,31,31,06
31,31,31,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,14,15,31,31,31,31,31,31,31,31,31,14
31,31,31,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,22,23,31,31,31,31,31,31,31,31,31,22
31,31,31,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,06,07,31,31,31,31,31,31,06,07,31,31,31,31,31,06,07,31,31,31,31,31,31,31,31,31,06
31,31,31,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,14,15,31,03,04,04,05,31,14,15,31,31,31,31,31,14,15,31,31,31,31,31,31,31,31,31,14
31,31,31,10,31,31,31,06,07,31,31,31,31,31,31,31,31,31,22,23,31,11,31,31,13,31,22,23,31,31,31,31,31,22,23,31,31,31,31,31,31,31,31,31,22
31,31,31,10,31,31,31,14,15,31,31,31,31,31,31,31,31,31,06,07,31,11,31,31,13,31,06,07,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,06
31,31,31,10,31,31,31,22,23,31,31,31,31,31,31,31,31,31,14,15,31,11,31,31,13,31,14,15,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,14
31,31,31,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,22,23,31,11,31,31,13,31,22,23,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,22
31,31,31,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,06,07,31,11,31,31,13,31,06,07,31,31,31,31,31,06,07,31,31,31,31,31,31,31,31,31,06
31,31,31,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,14,15,31,19,20,20,21,31,14,15,31,31,31,31,31,14,15,31,31,31,31,31,31,31,31,31,14
31,31,31,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,22,23,31,31,31,31,31,31,22,23,31,31,31,31,31,22,23,31,31,31,31,31,31,31,31,31,22
31,31,31,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,06,07,06,07,06,07,31,31,31,31,31,31,31,06,07,31,31,31,31,31,31,31,31,31,06
31,31,31,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,14,15,14,15,14,15,31,31,31,31,31,31,31,14,15,31,31,31,31,31,31,31,31,31,14
31,31,31,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,22,23,22,23,22,23,31,31,31,31,31,31,31,22,23,31,31,31,31,31,31,31,31,31,22
31,31,31,10,31,31,31,31,31,06,07,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,06,07,31,31,31,31,31,31,31,06,07,06
31,31,31,10,31,31,31,31,31,14,15,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,14,15,31,31,31,31,31,31,31,14,15,14
17,17,17,18,31,31,31,31,31,22,23,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,22,23,31,31,31,31,31,31,31,22,23,22
06,07,06,07,06,07,06,07,06,07,06,07,06,07,06,07,06,07,06,07,06,07,06,07,06,07,06,07,06,07,06,07,06,07,06,07,06,07,06,07,06,07,06,07,06
14,15,14,15,14,15,14,15,14,15,14,15,14,15,14,15,14,15,14,15,14,15,14,15,14,15,14,15,14,15,14,15,14,15,14,15,14,15,14,15,14,15,14,15,14
22,23,22,23,22,23,22,23,22,23,22,23,22,23,22,23,22,23,22,23,22,23,22,23,22,23,22,23,22,23,22,23,22,23,22,23,22,23,22,23,22,23,22,23,22
06,07,06,07,06,07,06,07,06,07,06,07,06,07,06,07,06,07,06,07,06,07,06,07,06,07,06,07,06,07,06,07,06,07,06,07,06,07,06,07,06,07,06,07,06
14,15,14,15,14,15,14,15,14,15,14,15,14,15,14,15,14,15,14,15,14,15,14,15,14,15,14,15,14,15,14,15,14,15,14,15,14,15,14,15,14,15,14,15,14
22,23,22,23,22,23,22,23,22,23,22,23,22,23,22,23,22,23,22,23,22,23,22,23,22,23,22,23,22,23,22,23,22,23,22,23,22,23,22,23,22,23,22,23,22
